"fips","county","state","location","year","count"
"51061","Fauquier","Virginia","Virginia-Fauquier","2005",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2006",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2007",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2008",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2009",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2010",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2011",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2012",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2013",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2014",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2015",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2016",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2017",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2018",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2019",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2020",0
"51061","Fauquier","Virginia","Virginia-Fauquier","2021",0
"51063","Floyd","Virginia","Virginia-Floyd","2000",0
"51063","Floyd","Virginia","Virginia-Floyd","2001",0
"51063","Floyd","Virginia","Virginia-Floyd","2002",0
"51063","Floyd","Virginia","Virginia-Floyd","2003",0
"51063","Floyd","Virginia","Virginia-Floyd","2004",0
"51063","Floyd","Virginia","Virginia-Floyd","2005",0
"51063","Floyd","Virginia","Virginia-Floyd","2006",0
"51063","Floyd","Virginia","Virginia-Floyd","2007",0
"51063","Floyd","Virginia","Virginia-Floyd","2008",0
"51063","Floyd","Virginia","Virginia-Floyd","2009",0
"51063","Floyd","Virginia","Virginia-Floyd","2010",0
"51063","Floyd","Virginia","Virginia-Floyd","2011",0
"51063","Floyd","Virginia","Virginia-Floyd","2012",0
"51063","Floyd","Virginia","Virginia-Floyd","2013",0
"51063","Floyd","Virginia","Virginia-Floyd","2014",0
"51063","Floyd","Virginia","Virginia-Floyd","2015",0
"51063","Floyd","Virginia","Virginia-Floyd","2016",0
"51063","Floyd","Virginia","Virginia-Floyd","2017",0
"51063","Floyd","Virginia","Virginia-Floyd","2018",0
"51063","Floyd","Virginia","Virginia-Floyd","2019",0
"51063","Floyd","Virginia","Virginia-Floyd","2020",0
"51063","Floyd","Virginia","Virginia-Floyd","2021",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2000",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2001",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2002",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2003",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2004",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2005",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2006",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2007",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2008",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2009",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2010",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2011",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2012",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2013",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2014",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2015",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2016",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2017",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2018",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2019",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2020",0
"51065","Fluvanna","Virginia","Virginia-Fluvanna","2021",0
"51067","Franklin","Virginia","Virginia-Franklin","2000",0
"51067","Franklin","Virginia","Virginia-Franklin","2001",0
"51067","Franklin","Virginia","Virginia-Franklin","2002",0
"51067","Franklin","Virginia","Virginia-Franklin","2003",0
"51067","Franklin","Virginia","Virginia-Franklin","2004",0
"51067","Franklin","Virginia","Virginia-Franklin","2005",0
"51067","Franklin","Virginia","Virginia-Franklin","2006",0
"51067","Franklin","Virginia","Virginia-Franklin","2007",0
"51067","Franklin","Virginia","Virginia-Franklin","2008",0
"51067","Franklin","Virginia","Virginia-Franklin","2009",0
"51067","Franklin","Virginia","Virginia-Franklin","2010",0
"51067","Franklin","Virginia","Virginia-Franklin","2011",0
"51067","Franklin","Virginia","Virginia-Franklin","2012",0
"51067","Franklin","Virginia","Virginia-Franklin","2013",0
"51067","Franklin","Virginia","Virginia-Franklin","2014",0
"51067","Franklin","Virginia","Virginia-Franklin","2015",0
"51067","Franklin","Virginia","Virginia-Franklin","2016",0
"51067","Franklin","Virginia","Virginia-Franklin","2017",0
"51067","Franklin","Virginia","Virginia-Franklin","2018",0
"51067","Franklin","Virginia","Virginia-Franklin","2019",0
"51067","Franklin","Virginia","Virginia-Franklin","2020",0
"51067","Franklin","Virginia","Virginia-Franklin","2021",0
"51069","Frederick","Virginia","Virginia-Frederick","2000",0
"51069","Frederick","Virginia","Virginia-Frederick","2001",0
"51069","Frederick","Virginia","Virginia-Frederick","2002",1
"51069","Frederick","Virginia","Virginia-Frederick","2003",0
"51069","Frederick","Virginia","Virginia-Frederick","2004",0
"51069","Frederick","Virginia","Virginia-Frederick","2005",0
"51069","Frederick","Virginia","Virginia-Frederick","2006",0
"51069","Frederick","Virginia","Virginia-Frederick","2007",0
"51069","Frederick","Virginia","Virginia-Frederick","2008",0
"51069","Frederick","Virginia","Virginia-Frederick","2009",0
"51069","Frederick","Virginia","Virginia-Frederick","2010",0
"51069","Frederick","Virginia","Virginia-Frederick","2011",0
"51069","Frederick","Virginia","Virginia-Frederick","2012",1
"51069","Frederick","Virginia","Virginia-Frederick","2013",0
"51069","Frederick","Virginia","Virginia-Frederick","2014",0
"51069","Frederick","Virginia","Virginia-Frederick","2015",0
"51069","Frederick","Virginia","Virginia-Frederick","2016",0
"51069","Frederick","Virginia","Virginia-Frederick","2017",0
"51069","Frederick","Virginia","Virginia-Frederick","2018",1
"51069","Frederick","Virginia","Virginia-Frederick","2019",0
"51069","Frederick","Virginia","Virginia-Frederick","2020",0
"51069","Frederick","Virginia","Virginia-Frederick","2021",0
"51071","Giles","Virginia","Virginia-Giles","2000",0
"51071","Giles","Virginia","Virginia-Giles","2001",0
"51071","Giles","Virginia","Virginia-Giles","2002",0
"51071","Giles","Virginia","Virginia-Giles","2003",0
"51071","Giles","Virginia","Virginia-Giles","2004",0
"51071","Giles","Virginia","Virginia-Giles","2005",0
"51071","Giles","Virginia","Virginia-Giles","2006",0
"51071","Giles","Virginia","Virginia-Giles","2007",0
"51071","Giles","Virginia","Virginia-Giles","2008",0
"51071","Giles","Virginia","Virginia-Giles","2009",0
"51071","Giles","Virginia","Virginia-Giles","2010",0
"51071","Giles","Virginia","Virginia-Giles","2011",0
"51071","Giles","Virginia","Virginia-Giles","2012",0
"51071","Giles","Virginia","Virginia-Giles","2013",0
"51071","Giles","Virginia","Virginia-Giles","2014",0
"51071","Giles","Virginia","Virginia-Giles","2015",0
"51071","Giles","Virginia","Virginia-Giles","2016",0
"51071","Giles","Virginia","Virginia-Giles","2017",0
"51071","Giles","Virginia","Virginia-Giles","2018",0
"51071","Giles","Virginia","Virginia-Giles","2019",0
"51071","Giles","Virginia","Virginia-Giles","2020",0
"51071","Giles","Virginia","Virginia-Giles","2021",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2000",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2001",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2002",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2003",1
"51073","Gloucester","Virginia","Virginia-Gloucester","2004",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2005",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2006",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2007",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2008",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2009",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2010",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2011",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2012",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2013",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2014",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2015",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2016",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2017",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2018",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2019",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2020",0
"51073","Gloucester","Virginia","Virginia-Gloucester","2021",0
"51075","Goochland","Virginia","Virginia-Goochland","2000",0
"51075","Goochland","Virginia","Virginia-Goochland","2001",0
"51075","Goochland","Virginia","Virginia-Goochland","2002",0
"51075","Goochland","Virginia","Virginia-Goochland","2003",0
"51075","Goochland","Virginia","Virginia-Goochland","2004",0
"51075","Goochland","Virginia","Virginia-Goochland","2005",0
"51075","Goochland","Virginia","Virginia-Goochland","2006",0
"51075","Goochland","Virginia","Virginia-Goochland","2007",0
"51075","Goochland","Virginia","Virginia-Goochland","2008",0
"51075","Goochland","Virginia","Virginia-Goochland","2009",0
"51075","Goochland","Virginia","Virginia-Goochland","2010",0
"51075","Goochland","Virginia","Virginia-Goochland","2011",0
"51075","Goochland","Virginia","Virginia-Goochland","2012",0
"51075","Goochland","Virginia","Virginia-Goochland","2013",0
"51075","Goochland","Virginia","Virginia-Goochland","2014",0
"51075","Goochland","Virginia","Virginia-Goochland","2015",0
"51075","Goochland","Virginia","Virginia-Goochland","2016",0
"51075","Goochland","Virginia","Virginia-Goochland","2017",0
"51075","Goochland","Virginia","Virginia-Goochland","2018",0
"51075","Goochland","Virginia","Virginia-Goochland","2019",0
"51075","Goochland","Virginia","Virginia-Goochland","2020",0
"51075","Goochland","Virginia","Virginia-Goochland","2021",0
"51077","Grayson","Virginia","Virginia-Grayson","2000",0
"51077","Grayson","Virginia","Virginia-Grayson","2001",0
"51077","Grayson","Virginia","Virginia-Grayson","2002",0
"51077","Grayson","Virginia","Virginia-Grayson","2003",0
"51077","Grayson","Virginia","Virginia-Grayson","2004",0
"51077","Grayson","Virginia","Virginia-Grayson","2005",0
"51077","Grayson","Virginia","Virginia-Grayson","2006",0
"51077","Grayson","Virginia","Virginia-Grayson","2007",0
"51077","Grayson","Virginia","Virginia-Grayson","2008",0
"51077","Grayson","Virginia","Virginia-Grayson","2009",0
"51077","Grayson","Virginia","Virginia-Grayson","2010",0
"51077","Grayson","Virginia","Virginia-Grayson","2011",0
"51077","Grayson","Virginia","Virginia-Grayson","2012",0
"51077","Grayson","Virginia","Virginia-Grayson","2013",0
"51077","Grayson","Virginia","Virginia-Grayson","2014",0
"51077","Grayson","Virginia","Virginia-Grayson","2015",0
"51077","Grayson","Virginia","Virginia-Grayson","2016",0
"51077","Grayson","Virginia","Virginia-Grayson","2017",0
"51077","Grayson","Virginia","Virginia-Grayson","2018",0
"51077","Grayson","Virginia","Virginia-Grayson","2019",0
"51077","Grayson","Virginia","Virginia-Grayson","2020",0
"51077","Grayson","Virginia","Virginia-Grayson","2021",0
"51079","Greene","Virginia","Virginia-Greene","2000",0
"51079","Greene","Virginia","Virginia-Greene","2001",0
"51079","Greene","Virginia","Virginia-Greene","2002",0
"51079","Greene","Virginia","Virginia-Greene","2003",0
"51079","Greene","Virginia","Virginia-Greene","2004",0
"51079","Greene","Virginia","Virginia-Greene","2005",0
"51079","Greene","Virginia","Virginia-Greene","2006",0
"51079","Greene","Virginia","Virginia-Greene","2007",0
"51079","Greene","Virginia","Virginia-Greene","2008",0
"51079","Greene","Virginia","Virginia-Greene","2009",0
"51079","Greene","Virginia","Virginia-Greene","2010",0
"51079","Greene","Virginia","Virginia-Greene","2011",0
"51079","Greene","Virginia","Virginia-Greene","2012",1
"51079","Greene","Virginia","Virginia-Greene","2013",0
"51079","Greene","Virginia","Virginia-Greene","2014",0
"51079","Greene","Virginia","Virginia-Greene","2015",0
"51079","Greene","Virginia","Virginia-Greene","2016",0
"51079","Greene","Virginia","Virginia-Greene","2017",0
"51079","Greene","Virginia","Virginia-Greene","2018",1
"51079","Greene","Virginia","Virginia-Greene","2019",0
"51079","Greene","Virginia","Virginia-Greene","2020",0
"51079","Greene","Virginia","Virginia-Greene","2021",0
"51081","Greensville","Virginia","Virginia-Greensville","2000",0
"51081","Greensville","Virginia","Virginia-Greensville","2001",0
"51081","Greensville","Virginia","Virginia-Greensville","2002",0
"51081","Greensville","Virginia","Virginia-Greensville","2003",0
"51081","Greensville","Virginia","Virginia-Greensville","2004",0
"51081","Greensville","Virginia","Virginia-Greensville","2005",0
"51081","Greensville","Virginia","Virginia-Greensville","2006",0
"51081","Greensville","Virginia","Virginia-Greensville","2007",0
"51081","Greensville","Virginia","Virginia-Greensville","2008",0
"51081","Greensville","Virginia","Virginia-Greensville","2009",0
"51081","Greensville","Virginia","Virginia-Greensville","2010",0
"51081","Greensville","Virginia","Virginia-Greensville","2011",0
"51081","Greensville","Virginia","Virginia-Greensville","2012",0
"51081","Greensville","Virginia","Virginia-Greensville","2013",0
"51081","Greensville","Virginia","Virginia-Greensville","2014",0
"51081","Greensville","Virginia","Virginia-Greensville","2015",0
"51081","Greensville","Virginia","Virginia-Greensville","2016",0
"51081","Greensville","Virginia","Virginia-Greensville","2017",0
"51081","Greensville","Virginia","Virginia-Greensville","2018",0
"51081","Greensville","Virginia","Virginia-Greensville","2019",0
"51081","Greensville","Virginia","Virginia-Greensville","2020",0
"51081","Greensville","Virginia","Virginia-Greensville","2021",0
"51083","Halifax","Virginia","Virginia-Halifax","2000",0
"51083","Halifax","Virginia","Virginia-Halifax","2001",0
"51083","Halifax","Virginia","Virginia-Halifax","2002",0
"51083","Halifax","Virginia","Virginia-Halifax","2003",0
"51083","Halifax","Virginia","Virginia-Halifax","2004",0
"51083","Halifax","Virginia","Virginia-Halifax","2005",0
"51083","Halifax","Virginia","Virginia-Halifax","2006",0
"51083","Halifax","Virginia","Virginia-Halifax","2007",0
"51083","Halifax","Virginia","Virginia-Halifax","2008",0
"51083","Halifax","Virginia","Virginia-Halifax","2009",0
"51083","Halifax","Virginia","Virginia-Halifax","2010",0
"51083","Halifax","Virginia","Virginia-Halifax","2011",0
"51083","Halifax","Virginia","Virginia-Halifax","2012",0
"51083","Halifax","Virginia","Virginia-Halifax","2013",0
"51083","Halifax","Virginia","Virginia-Halifax","2014",0
"51083","Halifax","Virginia","Virginia-Halifax","2015",0
"51083","Halifax","Virginia","Virginia-Halifax","2016",0
"51083","Halifax","Virginia","Virginia-Halifax","2017",0
"51083","Halifax","Virginia","Virginia-Halifax","2018",0
"51083","Halifax","Virginia","Virginia-Halifax","2019",0
"51083","Halifax","Virginia","Virginia-Halifax","2020",0
"51083","Halifax","Virginia","Virginia-Halifax","2021",0
"51085","Hanover","Virginia","Virginia-Hanover","2000",0
"51085","Hanover","Virginia","Virginia-Hanover","2001",0
"51085","Hanover","Virginia","Virginia-Hanover","2002",1
"51085","Hanover","Virginia","Virginia-Hanover","2003",0
"51085","Hanover","Virginia","Virginia-Hanover","2004",0
"51085","Hanover","Virginia","Virginia-Hanover","2005",0
"51085","Hanover","Virginia","Virginia-Hanover","2006",0
"51085","Hanover","Virginia","Virginia-Hanover","2007",0
"51085","Hanover","Virginia","Virginia-Hanover","2008",0
"51085","Hanover","Virginia","Virginia-Hanover","2009",0
"51085","Hanover","Virginia","Virginia-Hanover","2010",0
"51085","Hanover","Virginia","Virginia-Hanover","2011",0
"51085","Hanover","Virginia","Virginia-Hanover","2012",0
"51085","Hanover","Virginia","Virginia-Hanover","2013",0
"51085","Hanover","Virginia","Virginia-Hanover","2014",0
"51085","Hanover","Virginia","Virginia-Hanover","2015",0
"51085","Hanover","Virginia","Virginia-Hanover","2016",0
"51085","Hanover","Virginia","Virginia-Hanover","2017",0
"51085","Hanover","Virginia","Virginia-Hanover","2018",1
"51085","Hanover","Virginia","Virginia-Hanover","2019",0
"51085","Hanover","Virginia","Virginia-Hanover","2020",0
"51085","Hanover","Virginia","Virginia-Hanover","2021",0
"51087","Henrico","Virginia","Virginia-Henrico","2000",0
"51087","Henrico","Virginia","Virginia-Henrico","2001",0
"51087","Henrico","Virginia","Virginia-Henrico","2002",0
"51087","Henrico","Virginia","Virginia-Henrico","2003",1
"51087","Henrico","Virginia","Virginia-Henrico","2004",0
"51087","Henrico","Virginia","Virginia-Henrico","2005",0
"51087","Henrico","Virginia","Virginia-Henrico","2006",0
"51087","Henrico","Virginia","Virginia-Henrico","2007",0
"51087","Henrico","Virginia","Virginia-Henrico","2008",0
"51087","Henrico","Virginia","Virginia-Henrico","2009",0
"51087","Henrico","Virginia","Virginia-Henrico","2010",0
"51087","Henrico","Virginia","Virginia-Henrico","2011",0
"51087","Henrico","Virginia","Virginia-Henrico","2012",0
"51087","Henrico","Virginia","Virginia-Henrico","2013",0
"51087","Henrico","Virginia","Virginia-Henrico","2014",0
"51087","Henrico","Virginia","Virginia-Henrico","2015",1
"51087","Henrico","Virginia","Virginia-Henrico","2016",0
"51087","Henrico","Virginia","Virginia-Henrico","2017",0
"51087","Henrico","Virginia","Virginia-Henrico","2018",3
"51087","Henrico","Virginia","Virginia-Henrico","2019",0
"51087","Henrico","Virginia","Virginia-Henrico","2020",0
"51087","Henrico","Virginia","Virginia-Henrico","2021",0
"51089","Henry","Virginia","Virginia-Henry","2000",0
"51089","Henry","Virginia","Virginia-Henry","2001",0
"51089","Henry","Virginia","Virginia-Henry","2002",0
"51089","Henry","Virginia","Virginia-Henry","2003",0
"51089","Henry","Virginia","Virginia-Henry","2004",0
"51089","Henry","Virginia","Virginia-Henry","2005",0
"51089","Henry","Virginia","Virginia-Henry","2006",0
"51089","Henry","Virginia","Virginia-Henry","2007",0
"51089","Henry","Virginia","Virginia-Henry","2008",0
"51089","Henry","Virginia","Virginia-Henry","2009",0
"51089","Henry","Virginia","Virginia-Henry","2010",0
"51089","Henry","Virginia","Virginia-Henry","2011",0
"51089","Henry","Virginia","Virginia-Henry","2012",0
"51089","Henry","Virginia","Virginia-Henry","2013",0
"51089","Henry","Virginia","Virginia-Henry","2014",0
"51089","Henry","Virginia","Virginia-Henry","2015",0
"51089","Henry","Virginia","Virginia-Henry","2016",0
"51089","Henry","Virginia","Virginia-Henry","2017",0
"51089","Henry","Virginia","Virginia-Henry","2018",0
"51089","Henry","Virginia","Virginia-Henry","2019",0
"51089","Henry","Virginia","Virginia-Henry","2020",0
"51089","Henry","Virginia","Virginia-Henry","2021",0
"51091","Highland","Virginia","Virginia-Highland","2000",0
"51091","Highland","Virginia","Virginia-Highland","2001",0
"51091","Highland","Virginia","Virginia-Highland","2002",0
"51091","Highland","Virginia","Virginia-Highland","2003",0
"51091","Highland","Virginia","Virginia-Highland","2004",0
"51091","Highland","Virginia","Virginia-Highland","2005",0
"51091","Highland","Virginia","Virginia-Highland","2006",0
"51091","Highland","Virginia","Virginia-Highland","2007",0
"51091","Highland","Virginia","Virginia-Highland","2008",0
"51091","Highland","Virginia","Virginia-Highland","2009",0
"51091","Highland","Virginia","Virginia-Highland","2010",0
"51091","Highland","Virginia","Virginia-Highland","2011",0
"51091","Highland","Virginia","Virginia-Highland","2012",0
"51091","Highland","Virginia","Virginia-Highland","2013",0
"51091","Highland","Virginia","Virginia-Highland","2014",0
"51091","Highland","Virginia","Virginia-Highland","2015",0
"51091","Highland","Virginia","Virginia-Highland","2016",0
"51091","Highland","Virginia","Virginia-Highland","2017",0
"51091","Highland","Virginia","Virginia-Highland","2018",0
"51091","Highland","Virginia","Virginia-Highland","2019",0
"51091","Highland","Virginia","Virginia-Highland","2020",0
"51091","Highland","Virginia","Virginia-Highland","2021",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2000",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2001",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2002",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2003",1
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2004",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2005",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2006",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2007",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2008",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2009",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2010",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2011",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2012",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2013",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2014",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2015",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2016",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2017",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2018",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2019",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2020",0
"51093","Isle of Wight","Virginia","Virginia-Isle of Wight","2021",0
"51095","James City","Virginia","Virginia-James City","2000",0
"51095","James City","Virginia","Virginia-James City","2001",0
"51095","James City","Virginia","Virginia-James City","2002",0
"51095","James City","Virginia","Virginia-James City","2003",0
"51095","James City","Virginia","Virginia-James City","2004",0
"51095","James City","Virginia","Virginia-James City","2005",0
"51095","James City","Virginia","Virginia-James City","2006",0
"51095","James City","Virginia","Virginia-James City","2007",0
"51095","James City","Virginia","Virginia-James City","2008",0
"51095","James City","Virginia","Virginia-James City","2009",0
"51095","James City","Virginia","Virginia-James City","2010",0
"51095","James City","Virginia","Virginia-James City","2011",0
"51095","James City","Virginia","Virginia-James City","2012",0
"51095","James City","Virginia","Virginia-James City","2013",0
"51095","James City","Virginia","Virginia-James City","2014",0
"51095","James City","Virginia","Virginia-James City","2015",0
"51095","James City","Virginia","Virginia-James City","2016",0
"51095","James City","Virginia","Virginia-James City","2017",0
"51095","James City","Virginia","Virginia-James City","2018",0
"51095","James City","Virginia","Virginia-James City","2019",0
"51095","James City","Virginia","Virginia-James City","2020",0
"51095","James City","Virginia","Virginia-James City","2021",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2000",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2001",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2002",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2003",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2004",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2005",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2006",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2007",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2008",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2009",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2010",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2011",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2012",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2013",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2014",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2015",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2016",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2017",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2018",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2019",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2020",0
"51097","King and Queen","Virginia","Virginia-King and Queen","2021",0
"51099","King George","Virginia","Virginia-King George","2000",0
"51099","King George","Virginia","Virginia-King George","2001",0
"51099","King George","Virginia","Virginia-King George","2002",0
"51099","King George","Virginia","Virginia-King George","2003",0
"51099","King George","Virginia","Virginia-King George","2004",0
"51099","King George","Virginia","Virginia-King George","2005",0
"51099","King George","Virginia","Virginia-King George","2006",0
"51099","King George","Virginia","Virginia-King George","2007",0
"51099","King George","Virginia","Virginia-King George","2008",0
"51099","King George","Virginia","Virginia-King George","2009",0
"51099","King George","Virginia","Virginia-King George","2010",0
"51099","King George","Virginia","Virginia-King George","2011",0
"51099","King George","Virginia","Virginia-King George","2012",0
"51099","King George","Virginia","Virginia-King George","2013",0
"51099","King George","Virginia","Virginia-King George","2014",0
"51099","King George","Virginia","Virginia-King George","2015",0
"51099","King George","Virginia","Virginia-King George","2016",0
"51099","King George","Virginia","Virginia-King George","2017",0
"51099","King George","Virginia","Virginia-King George","2018",0
"51099","King George","Virginia","Virginia-King George","2019",0
"51099","King George","Virginia","Virginia-King George","2020",0
"51099","King George","Virginia","Virginia-King George","2021",0
"51101","King William","Virginia","Virginia-King William","2000",0
"51101","King William","Virginia","Virginia-King William","2001",0
"51101","King William","Virginia","Virginia-King William","2002",0
"51101","King William","Virginia","Virginia-King William","2003",0
"51101","King William","Virginia","Virginia-King William","2004",0
"51101","King William","Virginia","Virginia-King William","2005",0
"51101","King William","Virginia","Virginia-King William","2006",0
"51101","King William","Virginia","Virginia-King William","2007",0
"51101","King William","Virginia","Virginia-King William","2008",0
"51101","King William","Virginia","Virginia-King William","2009",0
"51101","King William","Virginia","Virginia-King William","2010",0
"51101","King William","Virginia","Virginia-King William","2011",0
"51101","King William","Virginia","Virginia-King William","2012",0
"51101","King William","Virginia","Virginia-King William","2013",0
"51101","King William","Virginia","Virginia-King William","2014",0
"51101","King William","Virginia","Virginia-King William","2015",0
"51101","King William","Virginia","Virginia-King William","2016",0
"51101","King William","Virginia","Virginia-King William","2017",0
"51101","King William","Virginia","Virginia-King William","2018",0
"51101","King William","Virginia","Virginia-King William","2019",0
"51101","King William","Virginia","Virginia-King William","2020",0
"51101","King William","Virginia","Virginia-King William","2021",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2000",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2001",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2002",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2003",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2004",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2005",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2006",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2007",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2008",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2009",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2010",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2011",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2012",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2013",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2014",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2015",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2016",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2017",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2018",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2019",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2020",0
"51103","Lancaster","Virginia","Virginia-Lancaster","2021",0
"51105","Lee","Virginia","Virginia-Lee","2000",0
"51105","Lee","Virginia","Virginia-Lee","2001",0
"51105","Lee","Virginia","Virginia-Lee","2002",0
"51105","Lee","Virginia","Virginia-Lee","2003",0
"51105","Lee","Virginia","Virginia-Lee","2004",0
