,fips,year,Total Amount,AVG_shifted
10,48479,2010,0.0,0.0
11,48479,2011,0.0,0.0
12,48479,2012,0.0,0.0
13,48479,2013,0.0,0.0
14,48479,2014,0.0,0.0
15,48479,2015,0.0,0.0
16,48479,2016,0.14285714285714285,0.0
17,48479,2017,0.0,0.14285714285714285
18,48479,2018,0.0,0.0
19,48479,2019,0.0,0.0
20,48479,2020,0.0,0.0
21,48479,2021,0.0,0.0
0,48481,2000,0.0,
1,48481,2001,0.0,0.0
2,48481,2002,0.16666666666666666,0.0
3,48481,2003,0.16666666666666666,0.16666666666666666
4,48481,2004,0.16666666666666666,0.16666666666666666
5,48481,2005,0.5,0.16666666666666666
6,48481,2006,0.16666666666666666,0.5
7,48481,2007,0.16666666666666666,0.16666666666666666
8,48481,2008,0.0,0.16666666666666666
9,48481,2009,0.0,0.0
10,48481,2010,0.0,0.0
11,48481,2011,0.0,0.0
12,48481,2012,1.5,0.0
13,48481,2013,0.3333333333333333,1.5
14,48481,2014,1.3333333333333333,0.3333333333333333
15,48481,2015,0.3333333333333333,1.3333333333333333
16,48481,2016,1.3333333333333333,0.3333333333333333
17,48481,2017,0.0,1.3333333333333333
18,48481,2018,0.3333333333333333,0.0
19,48481,2019,0.16666666666666666,0.3333333333333333
20,48481,2020,0.16666666666666666,0.16666666666666666
21,48481,2021,0.6666666666666666,0.16666666666666666
0,48483,2000,0.0,
1,48483,2001,0.0,0.0
2,48483,2002,0.0,0.0
3,48483,2003,0.8571428571428571,0.0
4,48483,2004,0.0,0.8571428571428571
5,48483,2005,0.0,0.0
6,48483,2006,0.2857142857142857,0.0
7,48483,2007,0.0,0.2857142857142857
8,48483,2008,0.0,0.0
9,48483,2009,0.0,0.0
10,48483,2010,0.2857142857142857,0.0
11,48483,2011,0.0,0.2857142857142857
12,48483,2012,0.0,0.0
13,48483,2013,0.0,0.0
14,48483,2014,0.14285714285714285,0.0
15,48483,2015,0.14285714285714285,0.14285714285714285
16,48483,2016,0.0,0.14285714285714285
17,48483,2017,0.0,0.0
18,48483,2018,0.14285714285714285,0.0
19,48483,2019,0.0,0.14285714285714285
20,48483,2020,0.0,0.0
21,48483,2021,0.14285714285714285,0.0
0,48485,2000,0.0,
1,48485,2001,0.0,0.0
2,48485,2002,0.0,0.0
3,48485,2003,0.16666666666666666,0.0
4,48485,2004,0.0,0.16666666666666666
5,48485,2005,0.0,0.0
6,48485,2006,0.0,0.0
7,48485,2007,0.3333333333333333,0.0
8,48485,2008,0.16666666666666666,0.3333333333333333
9,48485,2009,0.0,0.16666666666666666
10,48485,2010,0.0,0.0
11,48485,2011,0.0,0.0
12,48485,2012,0.0,0.0
13,48485,2013,0.16666666666666666,0.0
14,48485,2014,0.0,0.16666666666666666
15,48485,2015,1.0,0.0
16,48485,2016,0.0,1.0
17,48485,2017,0.0,0.0
18,48485,2018,0.0,0.0
19,48485,2019,0.0,0.0
20,48485,2020,0.0,0.0
21,48485,2021,0.0,0.0
0,48487,2000,0.0,
1,48487,2001,0.0,0.0
2,48487,2002,0.14285714285714285,0.0
3,48487,2003,0.7142857142857143,0.14285714285714285
4,48487,2004,0.14285714285714285,0.7142857142857143
5,48487,2005,0.0,0.14285714285714285
6,48487,2006,0.0,0.0
7,48487,2007,0.2857142857142857,0.0
8,48487,2008,0.0,0.2857142857142857
9,48487,2009,0.0,0.0
10,48487,2010,0.14285714285714285,0.0
11,48487,2011,0.0,0.14285714285714285
12,48487,2012,0.0,0.0
13,48487,2013,0.5714285714285714,0.0
14,48487,2014,0.5714285714285714,0.5714285714285714
15,48487,2015,1.0,0.5714285714285714
16,48487,2016,0.0,1.0
17,48487,2017,0.0,0.0
18,48487,2018,0.0,0.0
19,48487,2019,0.0,0.0
20,48487,2020,0.0,0.0
21,48487,2021,0.0,0.0
0,48489,2000,0.0,
1,48489,2001,0.0,0.0
2,48489,2002,0.3333333333333333,0.0
3,48489,2003,7.666666666666667,0.3333333333333333
4,48489,2004,0.6666666666666666,7.666666666666667
5,48489,2005,0.0,0.6666666666666666
6,48489,2006,1.0,0.0
7,48489,2007,1.0,1.0
8,48489,2008,0.0,1.0
9,48489,2009,0.0,0.0
10,48489,2010,0.0,0.0
11,48489,2011,0.0,0.0
12,48489,2012,1.0,0.0
13,48489,2013,0.6666666666666666,1.0
14,48489,2014,1.3333333333333333,0.6666666666666666
15,48489,2015,0.3333333333333333,1.3333333333333333
16,48489,2016,0.0,0.3333333333333333
17,48489,2017,0.0,0.0
18,48489,2018,1.0,0.0
19,48489,2019,0.0,1.0
20,48489,2020,3.0,0.0
21,48489,2021,0.0,3.0
0,48491,2000,0.0,
1,48491,2001,0.0,0.0
2,48491,2002,0.16666666666666666,0.0
3,48491,2003,2.1666666666666665,0.16666666666666666
4,48491,2004,0.5,2.1666666666666665
5,48491,2005,1.0,0.5
6,48491,2006,0.16666666666666666,1.0
7,48491,2007,1.3333333333333333,0.16666666666666666
8,48491,2008,0.3333333333333333,1.3333333333333333
9,48491,2009,0.0,0.3333333333333333
10,48491,2010,0.0,0.0
11,48491,2011,0.0,0.0
12,48491,2012,11.833333333333334,0.0
13,48491,2013,0.0,11.833333333333334
14,48491,2014,0.6666666666666666,0.0
15,48491,2015,0.0,0.6666666666666666
16,48491,2016,0.8333333333333334,0.0
17,48491,2017,0.0,0.8333333333333334
18,48491,2018,0.5,0.0
19,48491,2019,0.0,0.5
20,48491,2020,0.6666666666666666,0.0
21,48491,2021,0.5,0.6666666666666666
0,48493,2000,0.0,
1,48493,2001,0.0,0.0
2,48493,2002,0.0,0.0
3,48493,2003,1.4,0.0
4,48493,2004,0.2,1.4
5,48493,2005,0.4,0.2
6,48493,2006,0.0,0.4
7,48493,2007,3.4,0.0
8,48493,2008,0.0,3.4
9,48493,2009,0.0,0.0
10,48493,2010,0.0,0.0
11,48493,2011,0.0,0.0
12,48493,2012,4.2,0.0
13,48493,2013,0.2,4.2
14,48493,2014,0.8,0.2
15,48493,2015,0.6,0.8
16,48493,2016,0.4,0.6
17,48493,2017,0.8,0.4
18,48493,2018,0.2,0.8
19,48493,2019,0.0,0.2
20,48493,2020,0.0,0.0
21,48493,2021,0.2,0.0
0,48495,2000,0.0,
1,48495,2001,0.0,0.0
2,48495,2002,0.0,0.0
3,48495,2003,1.6,0.0
4,48495,2004,0.8,1.6
5,48495,2005,0.2,0.8
6,48495,2006,0.2,0.2
7,48495,2007,0.6,0.2
8,48495,2008,0.0,0.6
9,48495,2009,0.2,0.0
10,48495,2010,0.0,0.2
11,48495,2011,0.0,0.0
12,48495,2012,3.6,0.0
13,48495,2013,1.2,3.6
14,48495,2014,1.0,1.2
15,48495,2015,0.0,1.0
16,48495,2016,0.2,0.0
17,48495,2017,0.0,0.2
18,48495,2018,0.2,0.0
19,48495,2019,0.2,0.2
20,48495,2020,0.0,0.2
21,48495,2021,0.0,0.0
0,48497,2000,0.0,
1,48497,2001,0.0,0.0
2,48497,2002,1.0,0.0
3,48497,2003,5.5,1.0
4,48497,2004,0.8333333333333334,5.5
5,48497,2005,1.0,0.8333333333333334
6,48497,2006,3.8333333333333335,1.0
7,48497,2007,3.3333333333333335,3.8333333333333335
8,48497,2008,0.8333333333333334,3.3333333333333335
9,48497,2009,3.6666666666666665,0.8333333333333334
10,48497,2010,0.0,3.6666666666666665
11,48497,2011,0.0,0.0
12,48497,2012,28.166666666666668,0.0
13,48497,2013,1.6666666666666667,28.166666666666668
14,48497,2014,2.0,1.6666666666666667
15,48497,2015,5.5,2.0
16,48497,2016,6.833333333333333,5.5
17,48497,2017,2.6666666666666665,6.833333333333333
18,48497,2018,2.3333333333333335,2.6666666666666665
19,48497,2019,0.0,2.3333333333333335
20,48497,2020,6.833333333333333,0.0
21,48497,2021,0.6666666666666666,6.833333333333333
0,48499,2000,0.0,
1,48499,2001,0.0,0.0
2,48499,2002,0.0,0.0
3,48499,2003,0.8571428571428571,0.0
4,48499,2004,0.14285714285714285,0.8571428571428571
5,48499,2005,0.2857142857142857,0.14285714285714285
6,48499,2006,0.14285714285714285,0.2857142857142857
7,48499,2007,0.0,0.14285714285714285
8,48499,2008,0.14285714285714285,0.0
9,48499,2009,0.0,0.14285714285714285
10,48499,2010,0.0,0.0
11,48499,2011,0.0,0.0
12,48499,2012,2.857142857142857,0.0
13,48499,2013,0.0,2.857142857142857
14,48499,2014,0.14285714285714285,0.0
15,48499,2015,0.5714285714285714,0.14285714285714285
16,48499,2016,1.8571428571428572,0.5714285714285714
17,48499,2017,0.2857142857142857,1.8571428571428572
18,48499,2018,0.42857142857142855,0.2857142857142857
19,48499,2019,0.14285714285714285,0.42857142857142855
20,48499,2020,0.0,0.14285714285714285
21,48499,2021,0.0,0.0
0,48501,2000,0.0,
1,48501,2001,0.0,0.0
2,48501,2002,0.0,0.0
3,48501,2003,1.2,0.0
4,48501,2004,0.4,1.2
5,48501,2005,0.4,0.4
6,48501,2006,0.0,0.4
7,48501,2007,0.2,0.0
8,48501,2008,0.0,0.2
9,48501,2009,0.6,0.0
10,48501,2010,0.2,0.6
11,48501,2011,0.0,0.2
12,48501,2012,0.4,0.0
13,48501,2013,1.6,0.4
14,48501,2014,0.8,1.6
15,48501,2015,0.0,0.8
16,48501,2016,0.4,0.0
17,48501,2017,0.2,0.4
18,48501,2018,0.0,0.2
19,48501,2019,0.2,0.0
20,48501,2020,0.0,0.2
21,48501,2021,0.2,0.0
0,48503,2000,0.0,
1,48503,2001,0.0,0.0
2,48503,2002,0.16666666666666666,0.0
3,48503,2003,0.0,0.16666666666666666
4,48503,2004,0.0,0.0
5,48503,2005,0.0,0.0
6,48503,2006,0.16666666666666666,0.0
7,48503,2007,0.3333333333333333,0.16666666666666666
8,48503,2008,0.0,0.3333333333333333
9,48503,2009,0.0,0.0
10,48503,2010,0.0,0.0
11,48503,2011,0.0,0.0
12,48503,2012,0.0,0.0
13,48503,2013,0.16666666666666666,0.0
14,48503,2014,0.0,0.16666666666666666
15,48503,2015,0.6666666666666666,0.0
16,48503,2016,0.3333333333333333,0.6666666666666666
17,48503,2017,0.0,0.3333333333333333
18,48503,2018,0.0,0.0
19,48503,2019,0.0,0.0
20,48503,2020,0.0,0.0
21,48503,2021,0.0,0.0
0,48505,2000,0.0,
1,48505,2001,0.0,0.0
2,48505,2002,0.0,0.0
3,48505,2003,1.0,0.0
4,48505,2004,0.0,1.0
5,48505,2005,0.0,0.0
6,48505,2006,0.0,0.0
7,48505,2007,0.3333333333333333,0.0
8,48505,2008,0.3333333333333333,0.3333333333333333
9,48505,2009,0.0,0.3333333333333333
10,48505,2010,0.3333333333333333,0.0
11,48505,2011,0.0,0.3333333333333333
12,48505,2012,0.0,0.0
13,48505,2013,0.6666666666666666,0.0
14,48505,2014,0.0,0.6666666666666666
15,48505,2015,0.3333333333333333,0.0
16,48505,2016,0.0,0.3333333333333333
17,48505,2017,0.3333333333333333,0.0
18,48505,2018,0.3333333333333333,0.3333333333333333
19,48505,2019,0.0,0.3333333333333333
20,48505,2020,0.3333333333333333,0.0
21,48505,2021,0.0,0.3333333333333333
0,48507,2000,0.0,
1,48507,2001,0.0,0.0
2,48507,2002,0.0,0.0
3,48507,2003,0.16666666666666666,0.0
4,48507,2004,0.0,0.16666666666666666
5,48507,2005,0.0,0.0
6,48507,2006,0.0,0.0
7,48507,2007,0.0,0.0
8,48507,2008,0.16666666666666666,0.0
9,48507,2009,0.0,0.16666666666666666
10,48507,2010,0.0,0.0
11,48507,2011,0.0,0.0
12,48507,2012,0.0,0.0
13,48507,2013,0.0,0.0
14,48507,2014,0.3333333333333333,0.0
15,48507,2015,0.16666666666666666,0.3333333333333333
16,48507,2016,0.16666666666666666,0.16666666666666666
17,48507,2017,0.0,0.16666666666666666
18,48507,2018,0.0,0.0
19,48507,2019,0.0,0.0
20,48507,2020,0.16666666666666666,0.0
21,48507,2021,0.0,0.16666666666666666
0,49001,2000,0.0,
1,49001,2001,0.0,0.0
2,49001,2002,0.0,0.0
3,49001,2003,0.0,0.0
4,49001,2004,0.0,0.0
5,49001,2005,0.0,0.0
6,49001,2006,0.0,0.0
7,49001,2007,0.0,0.0
8,49001,2008,0.0,0.0
9,49001,2009,0.0,0.0
10,49001,2010,0.0,0.0
11,49001,2011,0.0,0.0
12,49001,2012,0.0,0.0
13,49001,2013,0.0,0.0
14,49001,2014,0.0,0.0
15,49001,2015,0.0,0.0
16,49001,2016,0.0,0.0
17,49001,2017,0.16666666666666666,0.0
18,49001,2018,0.0,0.16666666666666666
19,49001,2019,0.16666666666666666,0.0
20,49001,2020,0.0,0.16666666666666666
21,49001,2021,0.0,0.0
0,49003,2000,0.0,
1,49003,2001,0.0,0.0
2,49003,2002,0.0,0.0
3,49003,2003,0.0,0.0
4,49003,2004,0.14285714285714285,0.0
5,49003,2005,0.14285714285714285,0.14285714285714285
6,49003,2006,2.0,0.14285714285714285
7,49003,2007,1.0,2.0
8,49003,2008,0.42857142857142855,1.0
9,49003,2009,0.0,0.42857142857142855
10,49003,2010,0.14285714285714285,0.0
11,49003,2011,0.14285714285714285,0.14285714285714285
12,49003,2012,0.14285714285714285,0.14285714285714285
13,49003,2013,0.14285714285714285,0.14285714285714285
14,49003,2014,0.0,0.14285714285714285
15,49003,2015,0.0,0.0
16,49003,2016,0.0,0.0
17,49003,2017,1.8571428571428572,0.0
18,49003,2018,0.0,1.8571428571428572
19,49003,2019,0.5714285714285714,0.0
20,49003,2020,0.14285714285714285,0.5714285714285714
21,49003,2021,1.5714285714285714,0.14285714285714285
0,49005,2000,0.0,
1,49005,2001,0.0,0.0
2,49005,2002,0.0,0.0
3,49005,2003,0.0,0.0
4,49005,2004,0.16666666666666666,0.0
5,49005,2005,0.16666666666666666,0.16666666666666666
6,49005,2006,0.3333333333333333,0.16666666666666666
7,49005,2007,0.5,0.3333333333333333
8,49005,2008,0.3333333333333333,0.5
9,49005,2009,0.0,0.3333333333333333
10,49005,2010,0.0,0.0
11,49005,2011,0.0,0.0
12,49005,2012,0.3333333333333333,0.0
13,49005,2013,0.16666666666666666,0.3333333333333333
14,49005,2014,0.0,0.16666666666666666
15,49005,2015,0.0,0.0
16,49005,2016,0.0,0.0
17,49005,2017,0.8333333333333334,0.0
18,49005,2018,0.16666666666666666,0.8333333333333334
19,49005,2019,0.16666666666666666,0.16666666666666666
20,49005,2020,0.0,0.16666666666666666
21,49005,2021,1.0,0.0
0,49007,2000,0.0,
1,49007,2001,0.0,0.0
2,49007,2002,0.0,0.0
3,49007,2003,0.0,0.0
4,49007,2004,0.2,0.0
5,49007,2005,3.0,0.2
6,49007,2006,4.8,3.0
7,49007,2007,0.6,4.8
8,49007,2008,0.4,0.6
9,49007,2009,0.0,0.4
10,49007,2010,0.0,0.0
11,49007,2011,0.0,0.0
12,49007,2012,0.0,0.0
13,49007,2013,0.0,0.0
14,49007,2014,0.0,0.0
15,49007,2015,0.0,0.0
16,49007,2016,0.0,0.0
17,49007,2017,1.4,0.0
18,49007,2018,0.2,1.4
19,49007,2019,0.6,0.2
20,49007,2020,0.0,0.6
21,49007,2021,0.0,0.0
0,49009,2000,0.0,
1,49009,2001,0.0,0.0
2,49009,2002,0.0,0.0
3,49009,2003,0.0,0.0
4,49009,2004,0.2,0.0
5,49009,2005,1.2,0.2
6,49009,2006,0.2,1.2
7,49009,2007,0.2,0.2
8,49009,2008,0.4,0.2
9,49009,2009,0.0,0.4
10,49009,2010,0.0,0.0
11,49009,2011,0.0,0.0
12,49009,2012,0.0,0.0
13,49009,2013,0.0,0.0
14,49009,2014,0.0,0.0
15,49009,2015,0.0,0.0
16,49009,2016,0.0,0.0
17,49009,2017,0.6,0.0
18,49009,2018,0.2,0.6
19,49009,2019,0.4,0.2
20,49009,2020,0.0,0.4
21,49009,2021,0.0,0.0
0,49011,2000,0.0,
1,49011,2001,0.0,0.0
2,49011,2002,0.0,0.0
3,49011,2003,0.0,0.0
4,49011,2004,0.4,0.0
5,49011,2005,1.2,0.4
6,49011,2006,5.4,1.2
7,49011,2007,3.4,5.4
8,49011,2008,0.6,3.4
9,49011,2009,0.2,0.6
10,49011,2010,0.0,0.2
11,49011,2011,0.2,0.0
12,49011,2012,0.4,0.2
13,49011,2013,0.4,0.4
14,49011,2014,0.2,0.4
15,49011,2015,0.8,0.2
16,49011,2016,1.4,0.8
17,49011,2017,4.0,1.4
18,49011,2018,1.2,4.0
19,49011,2019,0.4,1.2
20,49011,2020,0.0,0.4
21,49011,2021,3.0,0.0
0,49013,2000,0.0,
1,49013,2001,0.0,0.0
2,49013,2002,0.0,0.0
3,49013,2003,0.0,0.0
4,49013,2004,0.0,0.0
5,49013,2005,2.5,0.0
6,49013,2006,4.0,2.5
7,49013,2007,0.5,4.0
8,49013,2008,0.3333333333333333,0.5
9,49013,2009,0.0,0.3333333333333333
10,49013,2010,0.0,0.0
11,49013,2011,0.0,0.0
12,49013,2012,0.0,0.0
13,49013,2013,0.0,0.0
14,49013,2014,0.0,0.0
15,49013,2015,0.0,0.0
16,49013,2016,0.0,0.0
17,49013,2017,0.8333333333333334,0.0
18,49013,2018,0.16666666666666666,0.8333333333333334
19,49013,2019,0.5,0.16666666666666666
20,49013,2020,0.0,0.5
21,49013,2021,0.0,0.0
0,49015,2000,0.0,
1,49015,2001,0.0,0.0
2,49015,2002,0.0,0.0
3,49015,2003,0.0,0.0
4,49015,2004,0.0,0.0
5,49015,2005,0.8571428571428571,0.0
6,49015,2006,0.14285714285714285,0.8571428571428571
7,49015,2007,0.42857142857142855,0.14285714285714285
8,49015,2008,0.2857142857142857,0.42857142857142855
9,49015,2009,0.0,0.2857142857142857
10,49015,2010,0.0,0.0
11,49015,2011,0.0,0.0
12,49015,2012,0.0,0.0
13,49015,2013,0.0,0.0
14,49015,2014,0.0,0.0
15,49015,2015,0.14285714285714285,0.0
16,49015,2016,0.0,0.14285714285714285
17,49015,2017,0.42857142857142855,0.0
18,49015,2018,0.14285714285714285,0.42857142857142855
19,49015,2019,0.42857142857142855,0.14285714285714285
20,49015,2020,0.0,0.42857142857142855
21,49015,2021,0.0,0.0
0,49017,2000,0.0,
1,49017,2001,0.0,0.0
2,49017,2002,0.0,0.0
3,49017,2003,0.0,0.0
4,49017,2004,0.0,0.0
5,49017,2005,0.0,0.0
6,49017,2006,0.0,0.0
7,49017,2007,0.16666666666666666,0.0
8,49017,2008,0.0,0.16666666666666666
9,49017,2009,0.0,0.0
10,49017,2010,0.0,0.0
11,49017,2011,0.0,0.0
12,49017,2012,0.0,0.0
13,49017,2013,0.0,0.0
14,49017,2014,0.0,0.0
15,49017,2015,0.0,0.0
16,49017,2016,0.0,0.0
17,49017,2017,0.3333333333333333,0.0
18,49017,2018,0.0,0.3333333333333333
19,49017,2019,0.0,0.0
20,49017,2020,0.0,0.0
21,49017,2021,0.0,0.0
0,49019,2000,0.0,
1,49019,2001,0.0,0.0
2,49019,2002,0.0,0.0
3,49019,2003,1.4285714285714286,0.0
4,49019,2004,3.142857142857143,1.4285714285714286
5,49019,2005,1.2857142857142858,3.142857142857143
6,49019,2006,1.8571428571428572,1.2857142857142858
7,49019,2007,1.8571428571428572,1.8571428571428572
8,49019,2008,0.2857142857142857,1.8571428571428572
9,49019,2009,0.2857142857142857,0.2857142857142857
10,49019,2010,0.5714285714285714,0.2857142857142857
11,49019,2011,0.0,0.5714285714285714
12,49019,2012,2.142857142857143,0.0
13,49019,2013,0.8571428571428571,2.142857142857143
14,49019,2014,0.8571428571428571,0.8571428571428571
15,49019,2015,0.14285714285714285,0.8571428571428571
16,49019,2016,0.0,0.14285714285714285
17,49019,2017,0.42857142857142855,0.0
18,49019,2018,1.1428571428571428,0.42857142857142855
19,49019,2019,1.1428571428571428,1.1428571428571428
20,49019,2020,0.14285714285714285,1.1428571428571428
21,49019,2021,1.0,0.14285714285714285
0,49021,2000,0.0,
1,49021,2001,0.0,0.0
2,49021,2002,0.0,0.0
3,49021,2003,0.0,0.0
4,49021,2004,0.4,0.0
5,49021,2005,0.0,0.4
6,49021,2006,0.0,0.0
7,49021,2007,0.0,0.0
8,49021,2008,0.0,0.0
9,49021,2009,0.0,0.0
10,49021,2010,0.0,0.0
11,49021,2011,0.0,0.0
12,49021,2012,0.2,0.0
13,49021,2013,0.4,0.2
14,49021,2014,0.0,0.4
15,49021,2015,0.0,0.0
16,49021,2016,0.0,0.0
17,49021,2017,0.0,0.0
18,49021,2018,0.0,0.0
19,49021,2019,1.0,0.0
20,49021,2020,0.0,1.0
21,49021,2021,0.2,0.0
0,49023,2000,0.0,
1,49023,2001,0.0,0.0
2,49023,2002,0.0,0.0
3,49023,2003,0.0,0.0
4,49023,2004,0.0,0.0
5,49023,2005,1.8,0.0
6,49023,2006,5.0,1.8
7,49023,2007,0.6,5.0
8,49023,2008,0.0,0.6
9,49023,2009,0.0,0.0
10,49023,2010,0.0,0.0
11,49023,2011,0.2,0.0
12,49023,2012,0.0,0.2
13,49023,2013,0.0,0.0
14,49023,2014,0.0,0.0
15,49023,2015,0.0,0.0
16,49023,2016,0.0,0.0
17,49023,2017,1.0,0.0
18,49023,2018,0.0,1.0
19,49023,2019,0.2,0.0
20,49023,2020,0.0,0.2
21,49023,2021,0.0,0.0
0,49025,2000,0.0,
1,49025,2001,0.0,0.0
2,49025,2002,0.0,0.0
3,49025,2003,0.0,0.0
4,49025,2004,0.8333333333333334,0.0
5,49025,2005,0.5,0.8333333333333334
6,49025,2006,0.16666666666666666,0.5
7,49025,2007,0.3333333333333333,0.16666666666666666
8,49025,2008,0.0,0.3333333333333333
9,49025,2009,0.0,0.0
10,49025,2010,0.3333333333333333,0.0
11,49025,2011,0.0,0.3333333333333333
12,49025,2012,0.3333333333333333,0.0
13,49025,2013,0.3333333333333333,0.3333333333333333
14,49025,2014,0.0,0.3333333333333333
15,49025,2015,0.5,0.0
16,49025,2016,0.0,0.5
17,49025,2017,0.5,0.0
18,49025,2018,0.0,0.5
19,49025,2019,0.8333333333333334,0.0
20,49025,2020,0.0,0.8333333333333334
21,49025,2021,0.3333333333333333,0.0
0,49027,2000,0.0,
1,49027,2001,0.0,0.0
2,49027,2002,0.0,0.0
3,49027,2003,0.0,0.0
4,49027,2004,0.0,0.0
5,49027,2005,0.0,0.0
6,49027,2006,0.0,0.0
7,49027,2007,0.0,0.0
8,49027,2008,0.0,0.0
9,49027,2009,0.0,0.0
10,49027,2010,0.0,0.0
11,49027,2011,0.0,0.0
12,49027,2012,0.0,0.0
13,49027,2013,0.0,0.0
14,49027,2014,0.0,0.0
15,49027,2015,0.0,0.0
16,49027,2016,0.0,0.0
17,49027,2017,0.0,0.0
18,49027,2018,0.0,0.0
19,49027,2019,0.16666666666666666,0.0
20,49027,2020,0.0,0.16666666666666666
21,49027,2021,0.0,0.0
0,49029,2000,0.0,
1,49029,2001,0.0,0.0
2,49029,2002,0.0,0.0
3,49029,2003,0.0,0.0
4,49029,2004,0.4,0.0
5,49029,2005,1.2,0.4
6,49029,2006,5.8,1.2
7,49029,2007,3.6,5.8
8,49029,2008,0.6,3.6
9,49029,2009,0.2,0.6
10,49029,2010,0.2,0.2
11,49029,2011,0.0,0.2
12,49029,2012,0.2,0.0
13,49029,2013,0.4,0.2
14,49029,2014,0.2,0.4
15,49029,2015,0.8,0.2
16,49029,2016,1.4,0.8
17,49029,2017,4.6,1.4
18,49029,2018,1.0,4.6
19,49029,2019,0.8,1.0
20,49029,2020,0.2,0.8
21,49029,2021,4.0,0.2
0,49031,2000,0.0,
1,49031,2001,0.0,0.0
2,49031,2002,0.0,0.0
3,49031,2003,0.0,0.0
4,49031,2004,0.0,0.0
5,49031,2005,0.0,0.0
6,49031,2006,0.0,0.0
7,49031,2007,0.0,0.0
8,49031,2008,0.0,0.0
9,49031,2009,0.0,0.0
10,49031,2010,0.0,0.0
11,49031,2011,0.0,0.0
12,49031,2012,0.0,0.0
13,49031,2013,0.0,0.0
14,49031,2014,0.0,0.0
15,49031,2015,0.0,0.0
16,49031,2016,0.0,0.0
17,49031,2017,0.0,0.0
18,49031,2018,0.0,0.0
19,49031,2019,0.25,0.0
20,49031,2020,0.0,0.25
21,49031,2021,0.0,0.0
0,49033,2000,0.0,
1,49033,2001,0.0,0.0
2,49033,2002,0.0,0.0
3,49033,2003,0.0,0.0
4,49033,2004,0.0,0.0
5,49033,2005,0.125,0.0
6,49033,2006,0.25,0.125
7,49033,2007,0.625,0.25
8,49033,2008,0.375,0.625
9,49033,2009,0.0,0.375
10,49033,2010,0.0,0.0
11,49033,2011,0.0,0.0
12,49033,2012,0.125,0.0
13,49033,2013,0.25,0.125
14,49033,2014,0.0,0.25
15,49033,2015,0.0,0.0
16,49033,2016,0.125,0.0
17,49033,2017,0.625,0.125
18,49033,2018,0.0,0.625
19,49033,2019,0.25,0.0
20,49033,2020,0.0,0.25
21,49033,2021,0.75,0.0
0,49035,2000,0.0,
1,49035,2001,0.0,0.0
2,49035,2002,0.0,0.0
3,49035,2003,0.0,0.0
4,49035,2004,0.16666666666666666,0.0
5,49035,2005,1.5,0.16666666666666666
6,49035,2006,4.833333333333333,1.5
7,49035,2007,1.0,4.833333333333333
8,49035,2008,0.0,1.0
9,49035,2009,0.0,0.0
10,49035,2010,0.16666666666666666,0.0
11,49035,2011,0.16666666666666666,0.16666666666666666
12,49035,2012,0.0,0.16666666666666666
13,49035,2013,0.0,0.0
14,49035,2014,0.0,0.0
15,49035,2015,0.0,0.0
16,49035,2016,0.0,0.0
17,49035,2017,1.6666666666666667,0.0
18,49035,2018,0.0,1.6666666666666667
19,49035,2019,0.5,0.0
20,49035,2020,0.16666666666666666,0.5
21,49035,2021,0.8333333333333334,0.16666666666666666
0,49037,2000,0.0,
1,49037,2001,0.0,0.0
2,49037,2002,0.0,0.0
3,49037,2003,1.2142857142857142,0.0
4,49037,2004,3.0,1.2142857142857142
5,49037,2005,0.35714285714285715,3.0
6,49037,2006,1.1428571428571428,0.35714285714285715
7,49037,2007,1.5,1.1428571428571428
8,49037,2008,0.0,1.5
9,49037,2009,0.14285714285714285,0.0
10,49037,2010,1.0,0.14285714285714285
11,49037,2011,0.21428571428571427,1.0
12,49037,2012,1.2857142857142858,0.21428571428571427
13,49037,2013,0.9285714285714286,1.2857142857142858
14,49037,2014,0.42857142857142855,0.9285714285714286
15,49037,2015,0.42857142857142855,0.42857142857142855
16,49037,2016,0.0,0.42857142857142855
17,49037,2017,0.42857142857142855,0.0
18,49037,2018,0.5714285714285714,0.42857142857142855
19,49037,2019,1.7142857142857142,0.5714285714285714
20,49037,2020,0.14285714285714285,1.7142857142857142
21,49037,2021,0.8571428571428571,0.14285714285714285
0,49039,2000,0.0,
1,49039,2001,0.0,0.0
2,49039,2002,0.0,0.0
3,49039,2003,0.0,0.0
4,49039,2004,0.0,0.0
5,49039,2005,1.5,0.0
6,49039,2006,4.0,1.5
7,49039,2007,0.3333333333333333,4.0
8,49039,2008,0.0,0.3333333333333333
9,49039,2009,0.0,0.0
10,49039,2010,0.0,0.0
11,49039,2011,0.0,0.0
12,49039,2012,0.0,0.0
13,49039,2013,0.0,0.0
14,49039,2014,0.0,0.0
15,49039,2015,0.0,0.0
16,49039,2016,0.0,0.0
17,49039,2017,0.8333333333333334,0.0
18,49039,2018,0.0,0.8333333333333334
19,49039,2019,0.3333333333333333,0.0
20,49039,2020,0.0,0.3333333333333333
21,49039,2021,0.0,0.0
0,49041,2000,0.0,
1,49041,2001,0.0,0.0
2,49041,2002,0.0,0.0
3,49041,2003,0.0,0.0
4,49041,2004,0.0,0.0
5,49041,2005,0.0,0.0
6,49041,2006,0.0,0.0
7,49041,2007,0.0,0.0
8,49041,2008,0.0,0.0
9,49041,2009,0.0,0.0
10,49041,2010,0.0,0.0
11,49041,2011,0.0,0.0
12,49041,2012,0.0,0.0
13,49041,2013,0.0,0.0
